adult,budget,genres,id,imdb_id,original_language,original_title,popularity,year,month,day,revenue,runtime,spoken_languages,status,title,video,vote_average,vote_count,is_comedy,is_action,is_horror,is_family,is_drama,is_thriller
FALSE,0,"[{'id': 99, 'name': 'Documentary'}]",158999,tt2545118,en,Blackfish,5.495138,2013,6,7,2.063312,83,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'EspaĂ±ol'}]",Released,Blackfish,False,7.9,456,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",263109,tt2872750,en,Shaun the Sheep Movie,9.961184,2015,2,5,59.7,85,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Shaun the Sheep Movie,False,6.9,456,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,6.5,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",15144,tt0088128,en,Sixteen Candles,6.683723,1984,5,4,23.686027,93,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Sixteen Candles,False,6.9,455,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,25,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",11096,tt0382077,en,Hide and Seek,6.102059,2005,1,27,122.64482,101,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Hide and Seek,False,6.1,455,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FALSE,50,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",231,tt0365737,en,Syriana,5.768575,2005,11,23,94,128,"[{'iso_639_1': 'ar', 'name': 'Ř§Ů„ŘąŘ±Ř¨ŮŠŘ©'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fa', 'name': 'ŮŘ§Ř±ŘłŰŚ'}, {'iso_639_1': 'ur', 'name': 'Ř§Ř±ŘŻŮ'}, {'iso_639_1': 'fr', 'name': 'FranĂ§ais'}, {'iso_639_1': 'zh', 'name': 'ć™®é€ščŻť'}]",Released,Syriana,False,6.3,455,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
FALSE,1.030064,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",157370,tt1311071,en,Kill Your Darlings,7.075031,2013,10,4,0,104,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Kill Your Darlings,False,7.1,455,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
FALSE,5,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",227348,tt2473682,en,Paranormal Activity: The Marked Ones,8.898523,2014,1,1,86.362372,84,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Paranormal Activity: The Marked Ones,False,5.2,455,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FALSE,20,"[{'id': 53, 'name': 'Thriller'}]",617,tt0120890,en,Wild Things,13.924623,1998,3,20,67.2,108,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Wild Things,False,6.3,454,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
FALSE,31,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",14442,tt0327679,en,Ella Enchanted,11.316988,2004,4,9,27.388767,96,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Ella Enchanted,False,5.9,454,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,25,"[{'id': 35, 'name': 'Comedy'}]",10030,tt0452625,en,Good Luck Chuck,7.456047,2007,9,21,59.192128,101,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Good Luck Chuck,False,5.6,454,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,70,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",8676,tt0770752,en,Fool's Gold,9.4548,2008,2,7,111.231041,112,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Fool's Gold,False,5.4,454,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,0,"[{'id': 35, 'name': 'Comedy'}]",26123,tt1407050,en,American Pie Presents: The Book of Love,7.432114,2009,6,18,0,93,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,American Pie Presents: The Book of Love,False,5.1,454,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,2.5,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",84329,tt1990314,en,Robot & Frank,9.291494,2012,8,16,3.325038,85,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Robot & Frank,False,6.8,454,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,11,"[{'id': 18, 'name': 'Drama'}]",304357,tt2404425,en,Woman in Gold,11.61,2015,4,10,61.619773,120,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,Woman in Gold,False,7.3,454,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,57,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",6073,tt0236493,en,The Mexican,9.958406,2001,3,1,147.845033,123,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'EspaĂ±ol'}]",Released,The Mexican,False,5.8,453,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}]",4474,tt0465624,en,My Super Ex-Girlfriend,12.819565,2006,6,20,60.896147,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,My Super Ex-Girlfriend,False,4.8,453,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
FALSE,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",324670,tt2106651,en,Spectral,9.117924,2016,12,9,0,108,"[{'iso_639_1': 'en', 'name': 'English'}]",Post Production,Spectral,False,6.3,453,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
FALSE,0,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",371645,tt4698684,en,Hunt for the Wilderpeople,9.259371,2016,3,31,0,101,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Hunt for the Wilderpeople,False,7.8,453,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,8.575,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",290098,tt4016934,ko,ě•„ę°€ě”¨,16.727405,2016,6,1,1.983204,145,"[{'iso_639_1': 'ja', 'name': 'ć—Ąćś¬čŞž'}, {'iso_639_1': 'ko', 'name': 'í•śęµ­ě–´/ěˇ°ě„ ë§'}]",Released,The Handmaiden,False,8.1,453,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
FALSE,5.0056,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",375366,tt4547056,en,The Girl with All the Gifts,10.444797,2016,9,23,0,110,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Girl with All the Gifts,False,6.4,453,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
FALSE,18,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",9312,tt0113855,en,Mortal Kombat,10.870138,1995,8,18,122.19592,101,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Mortal Kombat,False,5.4,452,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}]",9550,tt0385004,zh,ĺŤéť˘ĺź‹äĽŹ,9.3002,2004,5,19,92.863945,119,"[{'iso_639_1': 'zh', 'name': 'ć™®é€ščŻť'}]",Released,House of Flying Daggers,False,7.1,452,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
FALSE,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",49020,tt1440292,en,Submarine,7.346099,2011,3,18,0.864659,97,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Submarine,False,7.4,452,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,12,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",10220,tt0128442,en,Rounders,8.783454,1998,9,11,22.921898,121,"[{'iso_639_1': 'ru', 'name': 'PŃŃŃĐşĐ¸Đą'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'he', 'name': '×˘Ö´×‘Ö°×¨Ö´×™×Ş'}]",Released,Rounders,False,6.9,451,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,4,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",11474,tt0080120,en,The Warriors,11.457298,1979,2,8,22.490039,93,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Warriors,False,7.4,451,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
FALSE,10,"[{'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",22824,tt1220198,en,The Fourth Kind,13.751992,2009,11,6,42.333295,98,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Fourth Kind,False,5.8,451,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
FALSE,4,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",33613,tt1343097,sv,Luftslottet som sprĂ¤ngdes,8.405013,2009,11,27,43.498108,147,"[{'iso_639_1': 'sv', 'name': 'svenska'}]",Released,The Girl Who Kicked the Hornet's Nest,False,7,451,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
FALSE,3.5,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",393519,tt4954522,fr,Grave,14.320893,2016,10,7,4.1,99,"[{'iso_639_1': 'fr', 'name': 'FranĂ§ais'}]",Released,Raw,False,7,451,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
FALSE,9,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",290,tt0101410,en,Barton Fink,8.387026,1991,8,1,6.153939,116,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Barton Fink,False,7.4,450,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,50,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",9923,tt0421054,en,Domino,6.394143,2005,9,22,22.944502,127,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pl', 'name': 'Polski'}]",Released,Domino,False,6,450,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,35,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",35019,tt1415283,en,Nanny McPhee and the Big Bang,8.983275,2010,3,26,93.246388,109,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Nanny McPhee and the Big Bang,False,6,450,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 28, 'name': 'Action'}]",12242,tt0279967,en,Mulan II,7.424487,2004,11,3,0,79,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Mulan II,False,6,450,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FALSE,15,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",18405,tt0844708,en,The Last House on the Left,13.634766,2009,3,13,32.721635,110,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Last House on the Left,False,6.2,449,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
FALSE,3,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",292431,tt3774694,en,Love,2.328321,2015,7,6,0.249083,134,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Love,False,5.2,449,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,70,"[{'id': 10402, 'name': 'Music'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",9833,tt0293508,en,The Phantom of the Opera,7.682562,2004,12,8,154.648887,143,"[{'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,The Phantom of the Opera,False,7,448,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
FALSE,22,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",1607,tt0106489,en,A Bronx Tale,6.115628,1993,9,14,17.287898,121,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,A Bronx Tale,False,7.4,447,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,0,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10749, 'name': 'Romance'}]",15969,tt0107952,en,The Return of Jafar,12.099799,1994,12,15,0,69,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Return of Jafar,False,5.7,447,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,40,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10647,tt0223897,en,Pay It Forward,10.479723,2000,10,12,55.707411,122,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Pay It Forward,False,7,447,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,85,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",9678,tt0185431,en,Little Nicky,6.10979,2000,11,10,0,90,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'FranĂ§ais'}]",Released,Little Nicky,False,5.2,447,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,40,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",708,tt0093428,en,The Living Daylights,12.189038,1987,6,29,191.185897,130,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ar', 'name': 'Ř§Ů„ŘąŘ±Ř¨ŮŠŘ©'}, {'iso_639_1': 'fr', 'name': 'FranĂ§ais'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'ru', 'name': 'PŃŃŃĐşĐ¸Đą'}, {'iso_639_1': 'cs', 'name': 'ÄŚeskĂ˝'}, {'iso_639_1': 'sk', 'name': 'SlovenÄŤina'}]",Released,The Living Daylights,False,6.2,447,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
FALSE,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",9378,tt0245674,en,Thir13en Ghosts,8.819223,2001,10,26,0,91,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Thir13en Ghosts,False,5.4,447,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FALSE,68,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",4614,tt0164184,en,The Sum of All Fears,9.268136,2002,5,31,193,124,"[{'iso_639_1': 'ar', 'name': 'Ř§Ů„ŘąŘ±Ř¨ŮŠŘ©'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'PŃŃŃĐşĐ¸Đą'}, {'iso_639_1': 'uk', 'name': 'ĐŁĐşŃ€Đ°Ń—Đ˝ŃŃŚĐşĐ¸Đą'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,The Sum of All Fears,False,5.9,447,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
FALSE,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",11931,tt0388125,en,In Her Shoes,8.63229,2005,10,7,83.073883,130,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,In Her Shoes,False,6,446,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,2.5,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",45132,tt1512235,en,Super,8.309635,2010,9,9,0.324138,96,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Super,False,6.6,446,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
FALSE,50,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",306,tt0109254,en,Beverly Hills Cop III,11.787784,1994,5,24,119.208989,104,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Beverly Hills Cop III,False,5.5,445,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,116,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",9619,tt0118928,en,Dante's Peak,7.240753,1997,2,7,178.12776,108,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Dante's Peak,False,5.8,445,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
FALSE,31,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",6488,tt0099052,en,Arachnophobia,5.418428,1990,8,9,53.20818,103,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'EspaĂ±ol'}]",Released,Arachnophobia,False,6.2,445,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
FALSE,12,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",5924,tt0070511,en,Papillon,15.698433,1973,12,13,53.267,151,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'EspaĂ±ol'}]",Released,Papillon,False,7.8,445,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,49,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",10796,tt0267804,en,The One,9.769047,2001,11,2,72.7,87,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The One,False,5.7,445,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
FALSE,70,"[{'id': 9648, 'name': 'Mystery'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",5137,tt0346156,en,Sky Captain and the World of Tomorrow,9.64113,2004,9,17,57.958696,107,"[{'iso_639_1': 'bo', 'name': ''}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Sky Captain and the World of Tomorrow,False,5.7,445,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
FALSE,20,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",14359,tt0918927,en,Doubt,9.278263,2008,11,27,50.907234,104,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Doubt,False,7,445,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,82,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1850,tt0125664,en,Man on the Moon,13.217419,1999,12,22,47.43443,118,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Man on the Moon,False,6.9,444,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,1.5,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",901,tt0021749,en,City Lights,10.891524,1931,1,30,0.019181,87,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,City Lights,False,8.2,444,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,16,"[{'id': 35, 'name': 'Comedy'}]",11397,tt0277371,en,Not Another Teen Movie,9.101896,2001,12,7,66.468332,89,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Not Another Teen Movie,False,5.5,444,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,12,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",9357,tt0265459,en,One Hour Photo,10.753445,2002,8,21,52.223306,96,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,One Hour Photo,False,6.6,444,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FALSE,18,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",157,tt0088170,en,Star Trek III: The Search for Spock,6.197298,1984,5,31,87,105,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'PŃŃŃĐşĐ¸Đą'}]",Released,Star Trek III: The Search for Spock,False,6.4,443,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
FALSE,33,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",8843,tt0209958,en,The Cell,13.234894,2000,8,17,104.155843,107,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Cell,False,6,442,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FALSE,0.25,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2255,tt0118842,en,Chasing Amy,12.311564,1997,4,4,12.021272,113,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Chasing Amy,False,6.7,441,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,2,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",10669,tt0068473,en,Deliverance,8.476681,1972,7,30,46.122355,109,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Deliverance,False,7.2,441,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
FALSE,137,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",2114,tt0173840,en,Final Fantasy: The Spirits Within,10.223851,2001,7,2,85.13183,106,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Final Fantasy: The Spirits Within,False,5.9,441,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
FALSE,16.5,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",4032,tt0102492,en,My Girl,8.605742,1991,11,27,0,102,"[{'iso_639_1': 'cs', 'name': 'ÄŚeskĂ˝'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,My Girl,False,7,441,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
FALSE,29,"[{'id': 35, 'name': 'Comedy'}]",323676,tt2702724,en,The Boss,7.533146,2016,4,7,78.636257,91,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Boss,False,5.5,441,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,75,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",8834,tt0118883,en,Conspiracy Theory,14.261798,1997,8,7,136.982834,135,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Conspiracy Theory,False,6.5,440,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
FALSE,45,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",9869,tt0105112,en,Patriot Games,11.075674,1992,6,4,178.051587,117,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Patriot Games,False,6.4,440,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
FALSE,130,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",7364,tt0318649,en,Sahara,8.946243,2005,4,6,119.269486,124,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'FranĂ§ais'}, {'iso_639_1': 'ar', 'name': 'Ř§Ů„ŘąŘ±Ř¨ŮŠŘ©'}]",Released,Sahara,False,5.7,440,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
FALSE,14,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",245168,tt3077214,en,Suffragette,8.093442,2015,10,16,16.00242,106,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,Suffragette,False,7.1,440,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,160,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",1639,tt0120179,en,Speed 2: Cruise Control,11.268531,1997,6,13,164.508066,121,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pt', 'name': 'PortuguĂŞs'}]",Released,Speed 2: Cruise Control,False,4.1,439,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
FALSE,22.5,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",256917,tt3007512,en,The Water Diviner,9.615664,2014,12,25,15.520023,112,"[{'iso_639_1': 'ru', 'name': 'PŃŃŃĐşĐ¸Đą'}, {'iso_639_1': 'tr', 'name': 'TĂĽrkĂ§e'}, {'iso_639_1': 'el', 'name': 'ÎµÎ»Î»Î·Î˝ÎąÎşÎ¬'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,The Water Diviner,False,6.8,439,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
